Contract_ID,Contract_Type,Contract_Date,Balance
FV22Ql,Checking Account,2022-03-28,148998.24689007486
PsiuDi,Checking Account,2023-03-06,64875.48832371584
wD8HhV,Mortgage,2022-01-16,146321.1300892997
zVcOkB,TDC,2020-07-20,80535.44737421621
sQXjet,Checking Account,2020-02-10,142599.40701163476
tRVwnQ,TDC,2021-01-04,114619.14268610056
jzQsmQ,Mortgage,2020-10-17,135792.7964806623
ltHXNX,Checking Account,2020-11-02,51403.683694282605
3KCkt9,TDC,2022-07-21,18164.04956323534
UZmeWE,TDC,2020-02-19,52105.60671063268
KX95NI,Checking Account,2021-06-12,139778.01738566963
xGHbB5,Mortgage,2021-06-26,79930.41384459836
NJYdD9,TDC,2023-04-21,25100.347575953267
kTBuP9,TDC,2022-01-17,49803.137387242976
cIzlB0,TDC,2021-04-26,64260.2794795015
RatdZl,Checking Account,2024-01-29,82765.84874429622
sa5PVQ,Saving Account,2023-05-09,132551.06535202725
JfEA5A,Saving Account,2021-05-26,67505.29877678961
PAWxyo,TDC,2022-05-27,112269.97130561972
P6P5wn,TDC,2021-06-05,94227.75162140983
QG1ZfL,TDC,2021-05-16,17949.697004123882
YO34T0,Mortgage,2020-05-12,148994.16366241942
pcNfAu,Saving Account,2021-04-14,140949.65401613654
0MtWvD,Mortgage,2022-09-14,2178.5285017380224
Mq6E2Z,Saving Account,2021-09-21,113540.29307940642
EsyI9v,Checking Account,2023-10-10,35258.89231074385
0EH5Hz,Mortgage,2020-04-24,30206.3532190621
WGwrqk,Saving Account,2022-12-07,89571.32471994359
1P1hx3,Checking Account,2023-04-27,107146.92641005894
fBLMYG,Saving Account,2022-01-31,87360.82220579706
JyyKjf,Checking Account,2023-11-27,28057.99885430437
hRtVfm,Checking Account,2022-08-18,49436.11619845406
kKbNcn,Saving Account,2022-09-21,135996.38221489062
RlAdmT,Mortgage,2021-05-09,42672.690821251635
OY98Ni,Checking Account,2022-07-04,24120.372995948055
Uhei8X,Mortgage,2021-06-28,102872.24597515752
9SUg2f,TDC,2023-05-05,79158.72677444945
4WPaBh,TDC,2021-10-31,14916.409375685866
VLsmpB,Saving Account,2020-05-26,134529.6283652597
SYEh9h,Saving Account,2023-03-06,29556.298949699507
pbJuH0,Saving Account,2020-07-05,123858.13693356042
biDK8C,Mortgage,2022-12-02,35256.20016006891
SmuRRf,TDC,2020-01-25,64086.711453778866
6AuzzF,Checking Account,2020-08-26,51298.23476946636
Ml12cz,Mortgage,2022-04-07,57272.63730190269
GHsaXY,Mortgage,2022-05-28,42770.66237428233
mBqWZz,TDC,2021-07-24,117394.60273601642
BiolCu,Checking Account,2023-06-01,95842.34864077345
7PHdTd,Checking Account,2023-10-12,132967.31393157796
jAy6PV,Checking Account,2021-01-10,47485.47352874159
sYc2ZG,Checking Account,2020-02-07,133425.07201653483
ffGZLL,Checking Account,2020-05-02,117599.63466377526
rX7bxr,Mortgage,2022-05-19,44250.47337246727
UJlzLs,Saving Account,2020-06-09,81983.4857087293
8NPZWR,Saving Account,2022-10-19,30145.457524066784
lXPJ3u,Checking Account,2021-04-22,10765.255058524517
EtHM45,Saving Account,2021-10-23,40640.684343339046
6vJ0E7,Mortgage,2021-08-19,41475.014514025745
GBsOvS,Saving Account,2021-03-27,120026.26673516097
kxjeJz,Mortgage,2023-07-19,140047.74638695337
Nzl7Ri,Saving Account,2021-05-15,121093.17655171543
ITaXRR,Saving Account,2022-01-11,145057.22441741126
pDTacH,Checking Account,2020-04-02,62095.3387077632
POXl4p,Checking Account,2023-04-01,102793.52855134099
zQgvsH,Mortgage,2021-01-01,147350.5591554169
lCrCqr,Checking Account,2021-02-28,122974.99620980868
JzLgl8,TDC,2022-12-22,8913.99273540064
jf8lYl,Checking Account,2024-02-25,49099.06389986919
wfgaUG,Saving Account,2021-05-27,106518.55287248862
9J1OS9,Saving Account,2021-10-04,61815.09387625235
7tAFa9,TDC,2023-05-09,121898.56209449796
lfxAsl,Mortgage,2023-09-01,9664.859797629239
1Nl3G7,TDC,2021-05-22,127614.87805929678
2GZ8DN,Saving Account,2020-03-28,87394.52980141588
e7TPTw,TDC,2020-05-07,61857.67259046192
ZH7cu8,TDC,2020-04-30,69057.93698637387
nJimxs,Checking Account,2020-03-01,136349.1048589209
VjtR2j,TDC,2021-05-01,30013.110684737378
EJ9DVz,Mortgage,2023-08-28,30847.895445523627
yMKwpj,TDC,2022-06-04,139844.38728223235
inzqsQ,TDC,2023-07-16,134668.22055688567
74wxoi,TDC,2020-07-28,69696.64538498595
U0yvKa,Checking Account,2023-03-04,59713.64306282115
OAYOdE,TDC,2020-03-22,117426.18592466082
w26rd6,Saving Account,2023-09-30,66945.4632077884
4Q7Mjh,Checking Account,2023-11-23,29978.47318254421
GJkEoL,TDC,2021-04-14,133092.71893673227
FgCZkm,Saving Account,2022-07-07,74108.93193772489
9dGYI7,TDC,2023-04-16,86427.48911102158
tyKWke,TDC,2021-02-14,80299.56582091148
lfIPZK,TDC,2023-10-04,20997.348746936965
H4qw1y,TDC,2023-06-14,110007.59508794823
kALMKo,Saving Account,2022-07-22,72654.49361595527
gbCYWm,Mortgage,2023-08-12,135461.29962268856
vJ7VE1,Mortgage,2023-05-26,36503.67438743317
D4P9nT,Checking Account,2023-02-04,89034.87386722483
kaa51R,TDC,2023-07-19,81894.26405901773
fuBBM3,Checking Account,2020-12-12,87492.3669265173
baEt3n,Mortgage,2022-10-14,148783.49082014567
6IRqk2,TDC,2022-03-12,34128.635198972406
1DfPdN,Saving Account,2023-05-26,149729.49313096382
8xXgET,Checking Account,2021-05-15,137519.8983082931
xPAH5G,Mortgage,2023-10-22,66438.23445358976
ghld64,Mortgage,2022-05-08,129652.87879999887
61kZRi,Mortgage,2020-11-29,76822.74017003516
4mYut9,Saving Account,2023-07-03,39153.43119659133
DIHBN9,Checking Account,2020-11-17,99991.4268591175
DtrWvH,Checking Account,2020-08-03,143814.3808419678
EsGp4s,Checking Account,2022-08-15,14584.636365903116
kkWh9H,Saving Account,2021-11-26,91964.0097318035
xpm1pF,Mortgage,2023-10-01,13132.605051565039
oOO7qE,Saving Account,2021-08-08,101815.8226496657
mpMWdK,Saving Account,2023-06-23,132804.535035194
SfwCAF,Checking Account,2023-06-22,97332.60792002505
PPfoSZ,Saving Account,2023-01-08,70356.66707921501
TA2GZ7,Saving Account,2020-08-29,77696.51902200682
FpTueO,TDC,2020-05-05,57570.40573148332
Iwf6XQ,Checking Account,2021-02-14,29350.963663147846
CW8Q9B,Mortgage,2023-03-03,41037.43315157657
pfRDsN,Saving Account,2023-12-24,8842.88560059851
VGgYNJ,TDC,2023-12-30,64388.20625895754
uXBEx1,TDC,2023-01-30,128726.98032752356
xwkIHD,Mortgage,2024-02-24,91934.1349998036
MB9M3N,Saving Account,2023-01-29,68667.03445461755
WttSrM,Mortgage,2021-08-06,49501.82119320762
G5cePW,TDC,2023-08-04,27902.594908805146
9no6To,Saving Account,2021-05-24,68274.41731679144
eEQb02,Mortgage,2022-11-20,140360.7934408407
i0fSY2,Saving Account,2021-05-26,113133.5965338586
l9SOKn,Mortgage,2021-03-31,9448.445605556135
tkodO9,Mortgage,2022-09-15,74030.66762120384
WOZF6Y,Checking Account,2023-10-03,87189.50384724334
kYzbjc,Mortgage,2021-11-05,41300.33007824438
C1Gnxq,Saving Account,2021-05-29,57637.43698635983
78CtqX,Saving Account,2023-10-08,144452.69598103536
mQ3BMt,TDC,2024-01-09,12823.147817623747
MCHBJF,Saving Account,2023-06-13,14885.673684305339
qSm1Sg,Saving Account,2022-10-02,70545.8403059419
A3orXC,TDC,2024-02-03,140314.13214792867
DQlF9t,TDC,2020-10-29,23458.74875674398
2qpKFN,TDC,2022-09-04,49729.47653364232
mSHN0x,Saving Account,2023-08-22,35733.674741503295
beBmMW,Mortgage,2020-01-28,128376.91566099702
OWYGkS,Mortgage,2023-05-19,111541.57419435702
mHuO6r,Checking Account,2023-03-23,67683.81272196502
jWNomH,Saving Account,2023-10-03,116607.27874685978
snHPBr,Mortgage,2023-06-02,36490.03635415583
uiNVUW,Checking Account,2022-10-01,46361.857595817586
oyVjR3,Checking Account,2021-10-20,143011.73457470536
f54y8A,TDC,2020-08-13,104497.87713995122
erzckY,Mortgage,2021-05-03,94591.89586700345
CdSUFq,TDC,2020-04-24,106933.5789954575
YUYFYs,Checking Account,2024-01-24,39421.13502568017
hRhDhs,TDC,2020-07-23,31801.659369597015
4iGUTQ,Saving Account,2020-12-25,66762.57430206209
CMuZHH,Mortgage,2022-04-01,53357.994840687745
439rh8,Saving Account,2020-07-18,37441.73096404546
VV38oL,TDC,2022-01-20,131703.46315665392
wRCRPs,Checking Account,2021-04-28,9209.63498171227
2wduwO,Saving Account,2022-06-27,17989.13297230191
iiZ1Mf,Mortgage,2020-03-12,56327.213330398146
NjC6Ts,Mortgage,2021-11-22,61071.371222951944
RYnjuU,Saving Account,2024-02-04,119454.30209382204
LGhbnt,Saving Account,2023-01-16,12310.032820544417
LlhOaS,Checking Account,2021-11-16,66540.27131274263
jNAcSh,Saving Account,2022-04-17,36889.79072163324
uIvjMU,Checking Account,2020-08-16,95958.35679541061
6hBJtU,Mortgage,2022-10-07,112360.50002610091
Dasi3n,TDC,2022-02-18,134942.84354932894
RxA3ua,Mortgage,2023-08-22,20594.32594180365
wrsCrd,TDC,2021-08-25,96010.10713995028
l8JAcC,Checking Account,2020-05-13,38110.031800186065
EdO3p8,Mortgage,2022-08-04,49706.09855489272
vXOYxC,Checking Account,2023-08-12,114158.47315902678
moFU53,Saving Account,2022-08-01,131784.56079046358
1oQwnJ,Saving Account,2021-01-04,8566.327904584876
GZJIVs,TDC,2023-06-28,99130.50704099439
Wzid0X,Checking Account,2024-02-15,127558.32471229536
dmS4Kd,Checking Account,2023-10-30,115761.77193390657
BMNPrB,Saving Account,2021-12-11,46430.673112712335
fWIzw3,Mortgage,2022-09-14,53087.125787452474
Vao1vK,Mortgage,2021-10-09,122361.94188514042
OulvqP,TDC,2022-04-29,3508.463377936233
YWqqqk,Checking Account,2024-02-21,16330.488050373717
1OA9RJ,Saving Account,2021-05-23,122219.07523185926
WfNMbg,Saving Account,2022-05-14,86272.59973688069
mnZYdA,Mortgage,2020-12-14,46401.46661229932
y1aOoe,TDC,2020-03-09,96720.4370965598
TGtDVr,Saving Account,2023-07-06,40830.41875119526
eKZRxO,Mortgage,2023-10-18,18017.073914727363
NOCCBs,Checking Account,2020-02-02,49682.35817790763
Wuyl0p,Mortgage,2021-03-03,55110.42755237821
URL0Ut,TDC,2022-08-08,135919.78983230455
cOWQeX,Saving Account,2021-09-15,15968.897173297964
7YKPgQ,Mortgage,2022-12-10,109572.6691437006
xKeJci,Saving Account,2020-08-12,3294.4777271466874
6ZWg0Q,Checking Account,2020-12-06,8065.596170440666
feG3v0,TDC,2020-12-22,54767.560693603686
g5vlkM,Saving Account,2022-09-24,149910.09465341354
Ki5MMS,TDC,2023-06-15,76935.33609344145
QeFIlD,TDC,2023-11-05,22599.839777341625
rESOd9,Mortgage,2023-08-13,14668.591372883155
qC8aGs,Mortgage,2022-08-20,74245.51450621481
c2yy3F,Checking Account,2021-10-06,67251.54826521497
k43T8f,Mortgage,2023-09-03,70915.63950998143
KWGk8V,Saving Account,2022-07-13,43813.435285356056
3HRMcf,Mortgage,2023-09-18,53339.78009024473
XoKFpX,TDC,2022-02-20,66697.18386779596
gewx6f,TDC,2024-01-27,32930.94451109029
ic7QO2,TDC,2023-09-01,104297.1220988521
GvbbSZ,Checking Account,2023-03-26,149799.33889211205
lBUFrF,Mortgage,2020-09-29,76476.79116816899
OX3KhU,Checking Account,2024-01-20,139760.46221259315
blk2CD,Checking Account,2020-08-14,44884.195936670156
AB9Jp4,Checking Account,2022-11-01,93541.17601822535
Q5NMJ9,Saving Account,2020-03-19,119103.02124021339
ph6kf2,Mortgage,2023-02-24,21354.56721063662
qGZflV,Saving Account,2021-01-09,87025.93568655902
82nv4r,Checking Account,2023-12-09,108197.27849783553
CZGFNF,Checking Account,2024-02-26,47376.16647306696
RCfCpm,Mortgage,2024-01-04,31161.777398469283
kBhxZ3,Saving Account,2020-05-31,90892.40671366968
TajGcV,Checking Account,2024-02-29,68565.79432190789
oeOOJj,Checking Account,2022-06-29,18599.01850498733
DkTyFr,Saving Account,2020-01-07,52068.44093498193
OfDwIu,TDC,2021-01-05,62128.086806407926
Avk9yw,TDC,2022-06-27,9618.58643594951
nZBfgk,Checking Account,2020-06-27,92086.89858708593
weS5ds,TDC,2024-01-31,97227.67945230236
sVRkXH,Checking Account,2020-04-08,65067.00737794553
iBV1bY,Mortgage,2022-10-05,149392.66201571363
VZQFAM,Saving Account,2020-03-05,144259.07703116073
7ELZLJ,Checking Account,2020-10-25,133043.81291613108
yb3uLu,Mortgage,2021-01-19,62548.73246658569
WiJIZb,Saving Account,2020-08-27,37019.419935706996
C4QJ0i,TDC,2020-12-03,80887.57608492927
mgzd5y,Mortgage,2021-06-06,61043.25652487113
9wHOu0,Checking Account,2021-09-24,49001.09192354271
U7xmk6,Mortgage,2022-03-30,78174.55010913475
NmEdsy,Checking Account,2023-11-17,75487.53862872931
U6LJ26,Checking Account,2021-09-26,135162.68740371653
pmjui6,Checking Account,2020-05-07,69523.69823718653
ePmhXZ,Mortgage,2021-07-27,122464.40208386414
2TNQHi,Mortgage,2022-07-04,58444.250416861876
L8yaZd,Saving Account,2020-05-16,25634.2923465065
sk9SjU,TDC,2021-05-04,86309.26907532335
LHa7Ub,Checking Account,2022-09-27,18339.199699938228
u0N7Ct,Checking Account,2023-05-18,14857.073660648044
88Bqvv,Checking Account,2021-08-26,101949.58770282047
JrDQ63,Checking Account,2020-07-09,76855.19782165742
zsU8PB,Mortgage,2022-03-04,72054.2294808149
oQb4j4,Mortgage,2021-05-21,44409.042826476514
l8BgzD,TDC,2020-03-21,90795.5637124046
mC3OL6,Saving Account,2020-04-26,127746.62850699647
vUwA2z,Saving Account,2020-03-16,94312.7618683074
q7bApz,TDC,2021-04-01,24032.677867208127
txGlZ4,Mortgage,2021-04-07,136285.0739664385
an6fYh,Mortgage,2023-01-09,129021.61662593287
XJkP2A,Mortgage,2020-02-26,44451.7377674528
BQtfdN,TDC,2023-05-30,143971.43125974515
sagHva,TDC,2023-10-05,71730.34873265268
qlPNRt,Saving Account,2020-09-20,18659.81575242627
cwUzw9,Checking Account,2020-06-16,56262.47229461071
u2WFzB,TDC,2021-08-02,15595.43595359445
MGbsGW,Mortgage,2024-01-20,74804.1707862563
7dv59m,Saving Account,2021-07-01,56576.487183396835
abvA1r,Checking Account,2021-03-18,53088.58319360618
v3sE7v,Mortgage,2020-09-23,72794.33167261144
tdbzDk,TDC,2021-12-06,7891.529871028102
8NKhSm,Checking Account,2022-10-17,134053.02813956485
ZrD0QL,Mortgage,2021-10-23,66084.20578693466
dfdwMw,TDC,2023-03-17,79352.69353069681
tjI8Vx,Mortgage,2020-10-21,68681.34090880708
ioxGz0,TDC,2022-10-07,149594.98030291082
dwTCq2,TDC,2024-03-05,73535.75130208749
Sr4TRY,Checking Account,2023-02-18,88007.211655245
Ak0P3G,Checking Account,2021-01-13,92513.79966250769
yvTX29,Saving Account,2020-05-25,65510.573410864534
ab0X3c,Checking Account,2020-07-09,112626.61201442135
fELLxr,Checking Account,2021-10-06,31037.42577223711
10VOgc,Checking Account,2020-09-04,76439.54171090123
X0gdjF,Saving Account,2022-02-12,119391.551901404
I8O199,TDC,2022-07-05,111069.5875828631
n7E5vK,Mortgage,2024-02-13,78234.64849893599
kG8DbX,Mortgage,2022-03-13,132961.97168104598
HgYuDB,Saving Account,2021-12-05,129959.95217970388
GvNbgK,Mortgage,2023-09-26,129677.27724934193
vHNTbI,Checking Account,2022-04-17,23099.452179548465
U8MeEa,Checking Account,2022-12-14,121072.1368426696
SwzoZR,Mortgage,2022-03-26,96972.86387311466
bkGzyX,Mortgage,2023-11-12,110157.09529474017
RWdo5l,TDC,2020-10-04,12112.457976832313
f1y54u,Checking Account,2023-03-31,9516.918717618068
fpzZ1G,TDC,2020-01-01,130343.19807411607
0JsY6Y,Saving Account,2023-01-15,94243.94435059249
g3gXZS,Checking Account,2023-10-16,8941.365385193025
SL7mYd,TDC,2024-01-10,69986.31784419759
HN5e22,Mortgage,2023-12-17,139662.15855490946
1Uo5bK,Mortgage,2020-05-25,27266.046521748744
LaJcM1,Checking Account,2020-01-28,149145.80759699058
oVH0Cr,Mortgage,2022-01-17,148302.6166154542
fnkrtg,Checking Account,2020-08-26,102111.08596711763
UqvMqB,Checking Account,2020-11-17,102047.3539153682
olWTYj,Saving Account,2023-09-30,24319.847163618866
HOoJ71,TDC,2021-05-24,118023.1190572526
pdesMs,TDC,2022-06-05,125881.95516381967
UERhI0,Saving Account,2020-03-20,121738.83813487388
rLQIv9,Saving Account,2020-05-13,92443.4871688004
WGPX8i,TDC,2022-02-22,120114.83411017193
Ka6elW,Saving Account,2022-03-22,80767.16647135612
CBn65X,Saving Account,2021-01-31,25584.188853766736
CfGBQY,TDC,2023-06-02,81298.27499005476
BfHOvc,TDC,2020-07-18,43811.52892246996
7hjf49,Checking Account,2021-02-07,17291.82156940235
fuhBdb,TDC,2021-05-29,88667.40123075525
EATx9d,Saving Account,2021-10-23,57673.51612805741
I2hpLH,Mortgage,2020-07-03,16789.848682914373
MRT6iK,Mortgage,2023-02-20,15442.392738460752
RYhDze,Checking Account,2023-09-14,80683.36307351496
CVsXk8,TDC,2021-09-01,6474.177468284056
2Q3iJy,Saving Account,2022-12-15,40176.697449614614
EeNRQX,TDC,2020-01-07,78955.79392399003
vKXEVq,TDC,2023-02-12,807.0939725719068
JviT3l,Saving Account,2021-03-18,93030.06203521509
io9HA1,TDC,2022-05-08,89097.9057739783
UrybcN,Saving Account,2023-12-11,74951.56201731048
1O8LUH,TDC,2022-12-04,148807.1374024101
t7YNM4,TDC,2021-04-10,43099.49243917949
OdLdCe,Mortgage,2021-10-07,101445.70330041759
ooE7BR,Saving Account,2022-08-02,5574.932890743189
XigDUz,Mortgage,2021-05-08,106026.43617333977
B6NUdt,Checking Account,2022-02-07,100869.12914043787
iVmIWA,Checking Account,2022-12-30,74980.57478161855
W5ddWm,Saving Account,2021-04-22,64441.24387287048
YI5XXv,Mortgage,2024-02-23,84521.56531108911
sR2yPR,Mortgage,2020-03-24,64952.314401650525
833hzR,Checking Account,2023-09-08,118043.74023198457
FvAzlL,TDC,2020-01-27,74229.79737967819
sYu8PR,Mortgage,2022-02-05,56132.58404063075
3ezFH6,Checking Account,2023-01-22,135334.5586251362
TFa8tF,Mortgage,2020-07-17,130458.32115397291
NLmoDR,Checking Account,2020-07-08,129235.0075656935
FTF8Ug,TDC,2022-10-23,110717.67432603061
DOxeo8,Saving Account,2020-02-20,2283.1451560012356
HFFoAS,Saving Account,2020-11-22,54459.54500865863
3Vdfck,TDC,2021-01-23,95824.87308642175
jztx0Y,Mortgage,2020-12-18,132475.35473855914
1qLizH,Checking Account,2020-07-04,81758.29905410187
RPzZsf,Mortgage,2022-09-02,111586.53876789968
uJJhdA,Checking Account,2022-03-17,47655.84860562299
7H9OB6,TDC,2020-12-12,71019.6195459097
mzoJBF,Mortgage,2023-12-14,46725.411770597464
zekPeI,Saving Account,2023-01-11,65220.94700336356
gjQ7Bi,TDC,2020-10-23,63909.11963595276
yHj3Qz,Saving Account,2022-02-22,67332.2665682733
YvTbgL,Mortgage,2021-04-03,6156.473864541132
SCV2Ou,Checking Account,2021-11-03,102714.91151132966
k1kUTP,Saving Account,2021-04-02,50671.29140673469
i7VQJa,Saving Account,2023-06-02,113335.00006793461
eDQupJ,Saving Account,2023-08-03,76183.05540710496
CmZ0T2,Mortgage,2021-12-19,4225.343991674509
VugQfN,Checking Account,2023-10-21,51759.73384263874
7yqnMP,Saving Account,2023-01-24,67711.26563908336
RKcuj5,TDC,2022-01-12,36267.888750177524
A179A3,Saving Account,2022-08-20,65166.54928087192
7zc0Se,TDC,2024-02-10,121941.59793163947
NOhSYF,TDC,2023-03-02,126796.92226547243
OBGk8H,Mortgage,2022-06-08,22463.77088224792
sdbh2D,Saving Account,2023-10-18,54075.18105183012
sV6FB7,TDC,2021-10-11,146677.63563472164
gcH0UX,TDC,2020-11-28,135447.49235692102
J1otZJ,TDC,2020-11-12,18785.588614668504
o4ARva,TDC,2022-11-19,102657.467549276
sB9vLR,Saving Account,2023-07-20,46363.02380517861
V5Sja9,Mortgage,2020-01-07,72816.47752625545
56WegE,Checking Account,2023-01-01,22322.219426650376
MpGg1Z,Checking Account,2020-12-01,6425.570814257122
wglGFh,Mortgage,2021-07-22,56965.64594930461
KzpmYq,Checking Account,2023-02-25,48050.649245666864
2iG4s9,Mortgage,2020-09-14,132209.03626863923
v27Wl2,Saving Account,2021-04-22,135539.13975855717
7hQIhV,Checking Account,2023-05-07,30549.115990784252
4MSOEs,Saving Account,2020-12-03,147032.7242923095
2MuJPw,TDC,2020-02-21,67318.98015357992
8t4E1u,Mortgage,2022-05-15,113103.85050662623
X56Qox,Saving Account,2021-11-06,137244.10037346365
iCTcZB,Mortgage,2023-10-10,141513.99001369186
AUlMbw,Checking Account,2021-09-26,24893.28547255476
h4uz0q,Checking Account,2022-04-20,32849.08104331411
QywEm9,Mortgage,2021-06-11,118120.86881761835
EmBmqb,Saving Account,2020-11-27,144036.2499919568
8F1lqs,Saving Account,2020-07-19,37822.83270831452
WrL1Tp,TDC,2021-03-31,70941.56629748999
u7IfXL,Mortgage,2020-05-15,106517.66918826285
LwKZNi,Checking Account,2020-07-20,16527.040962458646
Aqk41d,Checking Account,2020-04-01,46679.046333600185
4kOFfd,Checking Account,2021-05-29,113921.47284911046
vEMwkH,TDC,2023-12-20,142020.30620827083
muGv6j,TDC,2020-03-19,90607.20736205568
RFrBvD,TDC,2020-07-20,52470.24796934823
z2LSmu,Saving Account,2022-10-12,59977.523138337405
H57rTc,Checking Account,2020-04-13,62129.84662332185
PNNU99,Checking Account,2022-04-04,128235.62129393128
iTDIzB,TDC,2020-06-19,124405.44968712627
YqvsMF,TDC,2020-06-21,102985.61443362893
YDViiw,TDC,2023-01-28,4783.470620431207
RYGSSk,Checking Account,2020-03-13,32817.36110363048
Gj2uA6,Checking Account,2020-07-03,6884.732034959647
KHE0B4,TDC,2020-08-16,94112.87047917536
hWWtbN,Mortgage,2021-08-08,36558.17183902916
vCWXtm,Saving Account,2023-08-30,46837.95887177094
Zzvpoj,Saving Account,2024-01-13,127650.57452705623
rXdKuJ,Saving Account,2024-02-04,29623.571846717055
uD8FfU,Checking Account,2022-08-12,4140.087180306507
becBWP,TDC,2021-04-18,141645.98032216943
Z0sH5N,Checking Account,2020-02-17,11616.632474039769
d80T52,Mortgage,2021-11-16,136243.674457123
Ko5rwc,Mortgage,2020-06-08,53846.20140351775
NxaPPW,Mortgage,2020-10-23,56621.48868310928
2aB3L8,Saving Account,2022-08-01,42065.24508011609
YDvi6w,Checking Account,2023-02-03,35898.350562248444
N2Wert,TDC,2022-08-03,17445.09721722071
wGqkZm,Saving Account,2022-03-01,60142.25218965949
K8nuho,Saving Account,2022-05-23,28407.45937139458
Pp5Qq7,Checking Account,2020-01-20,100383.92024772392
A7FaHO,Mortgage,2023-06-06,45669.23890020514
VH6z3J,Checking Account,2020-12-28,68054.27468831083
ad8R16,Saving Account,2020-09-13,22460.072950849077
1aJj09,Checking Account,2020-01-13,85600.02606700594
jvHf8p,Saving Account,2022-06-08,64602.870498289245
6lcDs9,Mortgage,2021-11-10,131938.55183273557
QJObSC,Mortgage,2021-02-14,27746.925897525325
TOlxO1,TDC,2023-09-15,11748.732269213777
4hFlqa,TDC,2021-03-27,12342.744579480153
cdIz3o,Mortgage,2023-09-30,102638.16241582783
kqMHD2,TDC,2022-07-13,107628.93977631534
XD7edf,TDC,2022-07-25,5032.264572768491
UfFCdt,Saving Account,2023-07-27,18557.516879026738
BJ49RP,Mortgage,2024-01-30,29243.00777731584
